Order Id,risk_score,risk_tier,Shipping Mode,actual_late
68494,0.7856,High,Same Day,1
52010,0.7856,High,Second Class,1
50079,0.7855,High,Second Class,1
42570,0.7855,High,Second Class,1
15751,0.7855,High,Second Class,0
50402,0.7855,High,Second Class,1
62403,0.7855,High,Second Class,1
2262,0.7854,High,Second Class,1
56508,0.7853,High,Second Class,1
8640,0.7853,High,Second Class,1
36982,0.7853,High,Same Day,1
31496,0.7853,High,Second Class,0
36982,0.7853,High,Same Day,1
8640,0.7853,High,Second Class,1
6587,0.7852,High,Second Class,1
52409,0.7852,High,Second Class,1
75667,0.7852,High,Second Class,1
52409,0.7852,High,Second Class,1
54878,0.7852,High,Second Class,1
8640,0.7852,High,Second Class,1
8640,0.7852,High,Second Class,1
54878,0.7852,High,Second Class,1
52806,0.7852,High,Second Class,0
54878,0.7852,High,Second Class,1
54878,0.7852,High,Second Class,1
8640,0.7852,High,Second Class,1
69638,0.7851,High,Second Class,1
40814,0.7851,High,Second Class,1
72046,0.785,High,Second Class,0
50079,0.785,High,Second Class,1
26168,0.785,High,First Class,1
2262,0.7849,High,Second Class,1
2262,0.7849,High,Second Class,1
39909,0.7849,High,Second Class,1
39585,0.7848,High,First Class,0
39585,0.7848,High,First Class,0
47008,0.7848,High,Second Class,1
39585,0.7848,High,First Class,0
39585,0.7848,High,First Class,0
14981,0.7847,High,First Class,1
14981,0.7847,High,First Class,1
58113,0.7847,High,Second Class,1
14981,0.7847,High,First Class,1
52010,0.7847,High,Second Class,1
58113,0.7847,High,Second Class,1
58113,0.7847,High,Second Class,1
52010,0.7847,High,Second Class,1
1513,0.7847,High,Second Class,1
14981,0.7847,High,First Class,1
1513,0.7847,High,Second Class,1
6587,0.7847,High,Second Class,1
6587,0.7847,High,Second Class,1
58113,0.7847,High,Second Class,1
57754,0.7847,High,Second Class,1
57754,0.7847,High,Second Class,1
52277,0.7847,High,Second Class,1
6587,0.7847,High,Second Class,1
52010,0.7847,High,Second Class,1
55737,0.7847,High,Second Class,1
58573,0.7846,High,First Class,1
50079,0.7845,High,Second Class,1
50079,0.7845,High,Second Class,1
34893,0.7844,High,Second Class,1
57325,0.7843,High,Second Class,1
69483,0.7843,High,Second Class,1
57325,0.7843,High,Second Class,1
30901,0.7843,High,Second Class,0
57325,0.7843,High,Second Class,1
55453,0.7842,High,Second Class,1
32588,0.7842,High,Second Class,1
41634,0.7842,High,First Class,0
28495,0.7841,High,Second Class,1
28495,0.7841,High,Second Class,1
55737,0.7841,High,Second Class,1
24959,0.784,High,Second Class,1
24959,0.784,High,Second Class,1
57759,0.784,High,Second Class,1
24959,0.784,High,Second Class,1
24959,0.784,High,Second Class,1
33757,0.784,High,Second Class,1
33758,0.784,High,Second Class,1
51081,0.7839,High,Second Class,0
34893,0.7839,High,Second Class,1
34893,0.7839,High,Second Class,1
17945,0.7839,High,Second Class,1
10833,0.7839,High,Second Class,1
10833,0.7839,High,Second Class,1
51081,0.7839,High,Second Class,0
14981,0.7838,High,First Class,1
31496,0.7838,High,Second Class,0
31496,0.7838,High,Second Class,0
17945,0.7838,High,Second Class,1
27281,0.7838,High,Second Class,0
36370,0.7837,High,Second Class,1
8915,0.7837,High,Second Class,1
55453,0.7837,High,Second Class,1
36370,0.7837,High,Second Class,1
32588,0.7837,High,Second Class,1
32588,0.7837,High,Second Class,1
73308,0.7837,High,Second Class,1
36370,0.7837,High,Second Class,1
32588,0.7837,High,Second Class,1
55453,0.7837,High,Second Class,1
31710,0.7837,High,Second Class,1
36370,0.7837,High,Second Class,1
36370,0.7837,High,Second Class,1
31710,0.7837,High,Second Class,1
8915,0.7837,High,Second Class,1
55737,0.7836,High,Second Class,1
62124,0.7836,High,Second Class,1
55737,0.7836,High,Second Class,1
62124,0.7836,High,Second Class,1
62124,0.7836,High,Second Class,1
54139,0.7836,High,Second Class,1
10833,0.7835,High,Second Class,1
19551,0.7835,High,Second Class,0
15164,0.7834,High,Second Class,1
53846,0.7834,High,Second Class,0
47008,0.7834,High,Second Class,1
47008,0.7834,High,Second Class,1
6460,0.7834,High,Second Class,1
47008,0.7834,High,Second Class,1
15164,0.7834,High,Second Class,1
560,0.7834,High,Second Class,1
51081,0.7834,High,Second Class,0
47008,0.7834,High,Second Class,1
171,0.7834,High,Second Class,0
60893,0.7833,High,Second Class,1
30901,0.7833,High,Second Class,0
30901,0.7833,High,Second Class,0
30901,0.7833,High,Second Class,0
60893,0.7833,High,Second Class,1
64112,0.7832,High,Same Day,1
54139,0.7832,High,Second Class,1
48175,0.7831,High,Second Class,1
53758,0.7831,High,Second Class,1
54139,0.7831,High,Second Class,1
54139,0.7831,High,Second Class,1
53758,0.7831,High,Second Class,1
57759,0.783,High,Second Class,1
57759,0.783,High,Second Class,1
57759,0.783,High,Second Class,1
38878,0.783,High,Second Class,1
57759,0.783,High,Second Class,1
16780,0.7829,High,Second Class,1
17945,0.7829,High,Second Class,1
16780,0.7829,High,Second Class,1
17945,0.7829,High,Second Class,1
171,0.7829,High,Second Class,0
17945,0.7829,High,Second Class,1
3054,0.7829,High,Second Class,1
42877,0.7828,High,Second Class,1
22352,0.7828,High,Second Class,1
22352,0.7827,High,Second Class,1
22352,0.7827,High,Second Class,1
19551,0.7827,High,Second Class,0
20984,0.7826,High,Second Class,1
63987,0.7826,High,Second Class,1
63987,0.7826,High,Second Class,1
20984,0.7826,High,Second Class,1
20984,0.7826,High,Second Class,1
20984,0.7826,High,Second Class,1
63987,0.7826,High,Second Class,1
20984,0.7826,High,Second Class,1
57745,0.7825,High,Second Class,1
35954,0.7825,High,Second Class,1
32247,0.7825,High,Second Class,1
64136,0.7825,High,Second Class,0
64136,0.7825,High,Second Class,0
32247,0.7825,High,Second Class,1
53846,0.7824,High,Second Class,0
14730,0.7824,High,Second Class,1
171,0.7824,High,Second Class,0
171,0.7824,High,Second Class,0
560,0.7824,High,Second Class,1
56937,0.7824,High,Second Class,1
14730,0.7824,High,Second Class,1
72117,0.7824,High,Second Class,1
2194,0.7824,High,Second Class,1
14730,0.7824,High,Second Class,1
560,0.7824,High,Second Class,1
14730,0.7824,High,Second Class,1
14730,0.7824,High,Second Class,1
53846,0.7824,High,Second Class,0
33617,0.7824,High,Second Class,1
6460,0.7824,High,Second Class,1
1515,0.7824,High,Second Class,1
6460,0.7824,High,Second Class,1
53846,0.7824,High,Second Class,0
19995,0.7824,High,Second Class,1
56937,0.7824,High,Second Class,1
53846,0.7824,High,Second Class,0
19995,0.7823,High,Second Class,1
36542,0.7821,High,Second Class,1
35859,0.7821,High,Second Class,1
35859,0.7821,High,Second Class,1
36542,0.7821,High,Second Class,1
35859,0.7821,High,Second Class,1
35859,0.7821,High,Second Class,1
41195,0.782,High,Second Class,1
2194,0.7819,High,Second Class,1
2194,0.7819,High,Second Class,1
2194,0.7819,High,Second Class,1
70264,0.7819,High,Second Class,1
65992,0.7818,High,Second Class,1
65993,0.7818,High,Second Class,1
65993,0.7818,High,Second Class,1
68084,0.7818,High,Second Class,1
65993,0.7818,High,Second Class,1
65993,0.7818,High,Second Class,1
13085,0.7818,High,Second Class,1
65992,0.7818,High,Second Class,1
15186,0.7817,High,Second Class,0
67949,0.7816,High,Second Class,1
48175,0.7816,High,Second Class,1
48175,0.7816,High,Second Class,1
48175,0.7816,High,Second Class,1
55012,0.7816,High,Second Class,0
48175,0.7816,High,Second Class,1
56808,0.7814,High,Second Class,1
56808,0.7814,High,Second Class,1
56937,0.7814,High,Second Class,1
56808,0.7814,High,Second Class,1
33617,0.7814,High,Second Class,1
56937,0.7814,High,Second Class,1
56937,0.7814,High,Second Class,1
56808,0.7814,High,Second Class,1
19995,0.7813,High,Second Class,1
19995,0.7813,High,Second Class,1
16470,0.7812,High,Second Class,1
69541,0.7812,High,Second Class,0
15186,0.7811,High,Second Class,0
53541,0.7811,High,Second Class,0
30469,0.7811,High,Second Class,1
33370,0.7811,High,Second Class,1
57745,0.781,High,Second Class,1
10205,0.781,High,Second Class,1
57745,0.781,High,Second Class,1
10205,0.781,High,Second Class,1
14533,0.781,High,First Class,0
73408,0.781,High,First Class,1
33370,0.781,High,Second Class,1
33370,0.781,High,Second Class,1
52806,0.781,High,Second Class,0
52806,0.781,High,Second Class,0
10205,0.781,High,Second Class,1
10205,0.781,High,Second Class,1
6968,0.7809,High,Second Class,1
70751,0.7807,High,Second Class,0
12658,0.7807,High,Second Class,1
13085,0.7807,High,Second Class,1
13085,0.7807,High,Second Class,1
13085,0.7807,High,Second Class,1
12658,0.7807,High,Second Class,1
67949,0.7806,High,Second Class,1
67949,0.7806,High,Second Class,1
67949,0.7806,High,Second Class,1
67949,0.7806,High,Second Class,1
41401,0.7805,High,First Class,1
53541,0.7805,High,Second Class,0
41401,0.7805,High,First Class,1
41401,0.7805,High,First Class,1
53541,0.7805,High,Second Class,0
38230,0.7804,High,Second Class,1
16470,0.7803,High,Second Class,1
43851,0.7802,High,Second Class,0
42877,0.7802,High,Second Class,1
58892,0.7801,High,Second Class,1
8639,0.7801,High,Second Class,1
11113,0.78,High,Second Class,1
11113,0.78,High,Second Class,1
11113,0.78,High,Second Class,1
11113,0.78,High,Second Class,1
23362,0.7799,High,Second Class,1
23362,0.7799,High,Second Class,1
23362,0.7799,High,Second Class,1
23362,0.7799,High,Second Class,1
23362,0.7799,High,Second Class,1
41401,0.7797,High,First Class,1
41401,0.7797,High,First Class,1
36107,0.7795,High,Second Class,1
36107,0.7795,High,Second Class,1
31027,0.7795,High,Second Class,1
39964,0.7795,High,Second Class,1
36887,0.7794,High,Second Class,1
36887,0.7794,High,Second Class,1
36887,0.7794,High,Second Class,1
62706,0.7793,High,Second Class,0
23864,0.7793,High,Second Class,1
23864,0.7793,High,Second Class,1
23864,0.7793,High,Second Class,1
64112,0.7792,High,Same Day,1
27712,0.7792,High,Second Class,1
27712,0.7792,High,Second Class,1
48328,0.7791,High,First Class,1
67947,0.779,High,Second Class,1
62284,0.779,High,Second Class,1
67947,0.779,High,Second Class,1
71223,0.779,High,Second Class,1
67948,0.779,High,Second Class,1
67948,0.7789,High,Second Class,1
62706,0.7788,High,Second Class,0
62706,0.7788,High,Second Class,0
62706,0.7788,High,Second Class,0
62706,0.7788,High,Second Class,0
42877,0.7787,High,Second Class,1
39885,0.7787,High,Second Class,1
71222,0.7787,High,Second Class,1
4898,0.7787,High,Second Class,1
52884,0.7787,High,Second Class,1
56935,0.7786,High,Second Class,1
13287,0.7785,High,Second Class,1
13287,0.7785,High,Second Class,1
39964,0.7785,High,Second Class,1
13287,0.7785,High,Second Class,1
13287,0.7785,High,Second Class,1
31310,0.7785,High,Second Class,1
13287,0.7785,High,Second Class,1
39964,0.7785,High,Second Class,1
39964,0.7785,High,Second Class,1
42591,0.7785,High,Second Class,0
40973,0.7785,High,Second Class,1
39964,0.7785,High,Second Class,1
32248,0.7784,High,Second Class,1
52884,0.7782,High,Second Class,1
52884,0.7782,High,Second Class,1
10163,0.7782,High,Second Class,1
52884,0.7782,High,Second Class,1
52884,0.7782,High,Second Class,1
32231,0.7781,High,Second Class,0
11253,0.7781,High,Second Class,1
39885,0.7781,High,Second Class,1
27712,0.7781,High,Second Class,1
23637,0.7781,High,Second Class,1
32231,0.7781,High,Second Class,0
27712,0.7781,High,Second Class,1
27712,0.7781,High,Second Class,1
70060,0.7781,High,Second Class,1
32231,0.7781,High,Second Class,0
31362,0.7781,High,Second Class,1
70343,0.778,High,Second Class,1
32248,0.778,High,Second Class,1
67948,0.7779,High,Second Class,1
67947,0.7779,High,Second Class,1
67948,0.7779,High,Second Class,1
67948,0.7779,High,Second Class,1
67947,0.7779,High,Second Class,1
56935,0.7777,High,Second Class,1
60451,0.7777,High,Second Class,0
60451,0.7777,High,Second Class,0
56935,0.7776,High,Second Class,1
59023,0.7776,High,Second Class,1
56935,0.7776,High,Second Class,1
17423,0.7776,High,Second Class,0
17423,0.7776,High,Second Class,0
56935,0.7776,High,Second Class,1
32248,0.7775,High,Second Class,1
32248,0.7775,High,Second Class,1
59023,0.7775,High,Second Class,1
32248,0.7775,High,Second Class,1
30542,0.7774,High,Second Class,1
34861,0.7774,High,Second Class,0
69928,0.7774,High,Second Class,1
33072,0.7773,High,Second Class,1
4898,0.7771,High,Second Class,1
31362,0.777,High,Second Class,1
31362,0.777,High,Second Class,1
30542,0.7769,High,Second Class,1
33072,0.7769,High,Second Class,1
30542,0.7769,High,Second Class,1
30542,0.7769,High,Second Class,1
43098,0.7769,High,First Class,1
8484,0.7768,High,Second Class,1
4383,0.7768,High,Second Class,1
8484,0.7768,High,Second Class,1
313,0.7768,High,Second Class,1
313,0.7768,High,Second Class,1
17423,0.7768,High,Second Class,0
17423,0.7768,High,Second Class,0
8484,0.7768,High,Second Class,1
51487,0.7768,High,Second Class,1
10372,0.7767,High,Second Class,1
4898,0.7766,High,Second Class,1
4898,0.7766,High,Second Class,1
61447,0.7765,High,Second Class,1
35802,0.7764,High,Second Class,1
34861,0.7764,High,Second Class,0
51487,0.7763,High,Second Class,1
73231,0.7762,High,First Class,1
43098,0.7761,High,First Class,1
45275,0.7761,High,Second Class,1
33072,0.7759,High,Second Class,1
34719,0.7758,High,Second Class,1
39983,0.7758,High,Second Class,1
35802,0.7758,High,Second Class,1
10372,0.7757,High,Second Class,1
10372,0.7757,High,Second Class,1
10372,0.7757,High,Second Class,1
19551,0.7757,High,Second Class,0
10372,0.7757,High,Second Class,1
35802,0.7753,High,Second Class,1
34861,0.7753,High,Second Class,0
35802,0.7753,High,Second Class,1
46203,0.7751,High,Second Class,1
46203,0.7751,High,Second Class,1
46203,0.7751,High,Second Class,1
46203,0.7751,High,Second Class,1
22140,0.7749,High,Second Class,1
39983,0.7748,High,Second Class,1
34719,0.7748,High,Second Class,1
34719,0.7748,High,Second Class,1
34719,0.7748,High,Second Class,1
39983,0.7748,High,Second Class,1
34719,0.7748,High,Second Class,1
32347,0.7746,High,Second Class,1
32347,0.7746,High,Second Class,1
1510,0.7744,High,Second Class,1
51488,0.774,High,Second Class,1
14533,0.774,High,First Class,0
20180,0.774,High,Same Day,1
51488,0.774,High,Second Class,1
51488,0.774,High,Second Class,1
51488,0.774,High,Second Class,1
20180,0.7739,High,Same Day,1
13029,0.7739,High,Second Class,1
75127,0.7739,High,First Class,1
13029,0.7738,High,Second Class,1
13029,0.7738,High,Second Class,1
20180,0.7738,High,Same Day,1
20180,0.7738,High,Same Day,1
58735,0.7736,High,Second Class,1
73983,0.7734,High,Second Class,1
1510,0.7733,High,Second Class,1
1510,0.7733,High,Second Class,1
75607,0.7732,High,Same Day,1
59107,0.773,High,Second Class,1
59107,0.773,High,Second Class,1
15905,0.7729,High,First Class,1
20180,0.7729,High,Same Day,1
38753,0.7729,High,First Class,1
69554,0.7728,High,Second Class,1
16141,0.7727,High,Second Class,0
38753,0.7727,High,First Class,1
38753,0.7727,High,First Class,1
38753,0.7727,High,First Class,1
38753,0.7727,High,First Class,1
13182,0.7725,High,Second Class,1
66415,0.7722,High,Second Class,1
3972,0.7721,High,Second Class,1
3972,0.7721,High,Second Class,1
61044,0.772,High,Second Class,1
15905,0.772,High,First Class,1
75762,0.7719,High,Second Class,1
15905,0.7719,High,First Class,1
1522,0.7716,High,Second Class,1
2540,0.7716,High,Second Class,1
2540,0.7716,High,Second Class,1
1522,0.7716,High,Second Class,1
53356,0.7716,High,Second Class,0
13182,0.7715,High,Second Class,1
41663,0.7715,High,Second Class,1
61040,0.7714,High,Second Class,1
3800,0.7713,High,Second Class,1
60451,0.7713,High,Second Class,0
60451,0.7713,High,Second Class,0
53356,0.7711,High,Second Class,0
8861,0.7711,High,Second Class,0
53356,0.7711,High,Second Class,0
44560,0.7711,High,Second Class,1
61044,0.7711,High,Second Class,1
2540,0.7711,High,Second Class,1
53356,0.7711,High,Second Class,0
2540,0.7711,High,Second Class,1
2540,0.771,High,Second Class,1
61044,0.771,High,Second Class,1
3972,0.771,High,Second Class,1
41663,0.771,High,Second Class,1
41663,0.771,High,Second Class,1
6674,0.771,High,Second Class,1
61044,0.771,High,Second Class,1
61278,0.771,High,Second Class,1
41663,0.771,High,Second Class,1
61044,0.771,High,Second Class,1
3972,0.771,High,Second Class,1
6674,0.771,High,Second Class,1
13182,0.771,High,Second Class,1
6674,0.771,High,Second Class,1
6674,0.771,High,Second Class,1
41663,0.771,High,Second Class,1
35778,0.7709,High,Second Class,1
35778,0.7709,High,Second Class,1
35778,0.7709,High,Second Class,1
66415,0.7708,High,Second Class,1
66415,0.7708,High,Second Class,1
66415,0.7708,High,Second Class,1
40354,0.7703,High,Second Class,1
40354,0.7703,High,Second Class,1
67138,0.7703,High,Second Class,1
14870,0.7703,High,Second Class,1
40354,0.7703,High,Second Class,1
40354,0.7703,High,Second Class,1
40354,0.7703,High,Second Class,1
8301,0.7702,High,Second Class,0
8301,0.7702,High,Second Class,0
64112,0.7701,High,Same Day,1
12614,0.7698,High,Second Class,1
12614,0.7698,High,Second Class,1
3369,0.7697,High,Second Class,1
44560,0.7696,High,Second Class,1
44560,0.7696,High,Second Class,1
8639,0.7694,High,Second Class,1
8578,0.7693,High,Second Class,1
14870,0.7693,High,Second Class,1
14870,0.7693,High,Second Class,1
14870,0.7693,High,Second Class,1
33102,0.7691,High,Second Class,1
33102,0.7691,High,Second Class,1
33102,0.7691,High,Second Class,1
36569,0.769,High,Second Class,1
12614,0.7688,High,Second Class,1
12614,0.7688,High,Second Class,1
36569,0.7685,High,Second Class,1
36569,0.7685,High,Second Class,1
36569,0.7685,High,Second Class,1
8639,0.7684,High,Second Class,1
68084,0.7684,High,Second Class,1
68084,0.7684,High,Second Class,1
56260,0.7683,High,Second Class,1
8578,0.7683,High,Second Class,1
855,0.7683,High,Second Class,1
855,0.7683,High,Second Class,1
855,0.7683,High,Second Class,1
8578,0.7683,High,Second Class,1
855,0.7683,High,Second Class,1
8578,0.7683,High,Second Class,1
36569,0.768,High,Second Class,1
8639,0.7679,High,Second Class,1
8639,0.7679,High,Second Class,1
27954,0.7671,High,Second Class,1
27954,0.7671,High,Second Class,1
27954,0.7671,High,Second Class,1
27954,0.7671,High,Second Class,1
25532,0.7671,High,Second Class,1
1519,0.767,High,Second Class,1
22141,0.7669,High,Second Class,0
22141,0.7669,High,Second Class,0
22141,0.7669,High,Second Class,0
72368,0.7668,High,Second Class,1
7434,0.7664,High,Second Class,1
38276,0.7663,High,Second Class,0
38276,0.7663,High,Second Class,0
5187,0.7662,High,Second Class,1
56261,0.7659,High,Second Class,0
1519,0.7659,High,Second Class,1
56261,0.7659,High,Second Class,0
1519,0.7659,High,Second Class,1
